Gene	AMLstat	factor1	factor2	alpha	ProbStat	ProbFactor	ProbAlpha	CMATstat	AMLpvalue	Probpvalue	CMATpvalue	NumValidSNPs	NumIndepSNPs	TotalRareAlleles
SLC19A1	0.282645	1.30941	0.001	0.2	0.957331	0.73587	1	0.957331	0.3399	0.3139	0.3109	12	3	15
PTGES	0.152856	1.09819	0.001	0.2	0.597811	1.09635	1	0.597811	0.3406	0.278	0.3323	7	1	5
TRIM22	0.114765	-0.975726	0.001	0.2	0.477672	-0.555358	1	0.477672	0.3407	0.3463	0.3997	18	1	13
CPEB3	0.288421	-0.912702	0.001	0.2	1.99585	-5	1	1.99585	0.3408	0.2838	0.2838	11	3	5
ACOT6	0.299145	-1.1584	0.001	0.2	1.23796	-1.16661	1	1.23796	0.341	0.2578	0.2457	3	2	9
TLDC1	0.136664	1.04919	0.001	0.2	0.547846	0.492545	1	0.547846	0.3418	0.2617	0.2687	10	1	21
SLC16A7	0.231961	-1.29324	0.001	0.2	0.896721	-1.36277	1	0.896721	0.3419	0.3652	0.3652	15	1	5
AQP11	0.152785	-1.09798	0.001	0.2	0.622402	-0.753908	1	0.622402	0.3425	0.3063	0.3391	1	1	10
ARPP21	0.376155	-0.941851	0.001	0.2	0.302502	-1.27375	0.445206	0.246117	0.3428	0.5011	0.5198	8	4	173
FMN1	0.377708	0.825306	0.001	0.2	0.809573	5	0.26108	0.014614	0.343	0.3965	0.9016	184	18	51
SNX29	0.203846	0.971932	0.001	0.2	0.772926	0.352671	1	0.772926	0.344	0.2818	0.2748	153	2	53
SNX25	0.384463	-0.899253	0.001	0.2	1.48424	-5	0.654069	0.46966	0.3442	0.1976	0.3282	22	6	11
KLC3	0.136501	1.04868	0.001	0.2	0.547116	0.32761	1	0.547116	0.3443	0.2957	0.3001	2	1	43
ST6GAL1	0.170711	0.976077	0.001	0.2	0.273659	0.671871	1	0.273659	0.3444	0.5623	0.5563	31	2	5
EYS	0.588538	-0.980423	0.001	0.2	0.339317	-0.541179	0.370262	0.0703575	0.3445	0.638	0.7969	183	10	159
ZNF808	0.295563	1.19651	0.001	0.2	0.683375	0.632748	1	0.683375	0.345	0.3959	0.337	2	2	14
UQCRC2	0.142019	-1.06585	0.001	0.2	0.579751	-0.421461	1	0.579751	0.3451	0.3377	0.3054	6	1	31
SPSB1	0.267648	-0.88793	0.001	0.2	0.973183	-0.189603	1	0.973183	0.3458	0.2275	0.1953	14	3	234
ZHX2	0.461479	-1.09944	0.001	0.2	1.66708	-5	0.653784	0.352055	0.3463	0.2635	0.6397	24	5	10
MECOM	0.207545	0.847719	0.001	0.2	0.298246	1.50641	0.429805	0.29161	0.3464	0.5861	0.5861	32	7	7
DIAPH3	0.465587	-0.7601	0.001	0.2	1.4406	-0.915053	1	1.4406	0.3469	0.3415	0.3312	34	9	18
CYP2A7	0.162223	1.12481	0.001	0.2	0.623985	1.10803	1	0.623985	0.3482	0.3482	0.3482	3	1	5
BTK	0.305024	1.50276	0.001	0.2	0.549764	5	0.413547	0.06798	0.349	0.3643	0.7849	5	2	11
DOCK6	0.609621	-1.19829	0.001	0.2	1.91863	-1.82466	1	1.91863	0.3493	0.3493	0.3493	11	4	6
RBFOX3	0.339965	-1.31943	0.001	0.15211	1.9469	-1.9243	0.373544	1.06842	0.3505	0.1745	0.2441	86	11	27
LENG8	0.392131	1.20146	0.001	0.2	1.14986	1.53229	1	1.14986	0.3506	0.4994	0.4994	19	3	5
C14orf159	0.116797	-0.982946	0.001	0.2	0.50054	-0.673819	1	0.50054	0.3511	0.3511	0.3511	26	1	10
CRYZ	0.311393	1.1004	0.001	0.2	0.789801	0.812794	1	0.789801	0.3511	0.4025	0.4025	14	3	10
MAP3K15	0.418774	1.05648	0.001	0.2	0.368787	5	0.345914	0.690559	0.3513	0.5658	0.4981	17	4	21
PGPEP1L	0.132691	-1.03652	0.001	0.2	0.555844	-0.709712	1	0.555844	0.3521	0.3086	0.2833	5	1	10
GNB1	0.341616	-0.938137	0.001	0.2	1.24555	-1.1375	1	1.24555	0.3521	0.3863	0.3863	14	4	10
COL4A1	0.328062	0.956698	0.001	0.2	1.11379	1.12985	1	1.11379	0.3523	0.6817	0.6877	31	5	8
PPP2R5E	0.368715	-1.03678	0.001	0.2	0.642337	-1.87897	0.507066	0.046281	0.3525	0.4088	0.7835	18	4	70
NFIB	0.458618	-0.985343	0.001	0.2	1.86256	-1.31071	1	1.86256	0.3526	0.2818	0.2777	23	6	13
GLG1	0.408509	1.16806	0.001	0.2	1.22293	5	0.600334	1.01931	0.3532	0.3532	0.3532	13	4	5
ST8SIA6	0.497674	1.09191	0.001	0.2	1.5418	1.07332	1	1.5418	0.3532	0.3738	0.3709	17	4	12
CHM	0.432832	1.10857	0.001	0.2	1.69057	1.70158	1	1.69057	0.3535	0.3535	0.3535	8	3	7
FAR2	0.154229	1.10217	0.001	0.2	0.576926	0.970175	1	0.576926	0.3545	0.3545	0.3545	23	1	5
TENM4	0.335195	-0.992633	0.001	0.2	1.54137	-5	0.399526	0.661931	0.3553	0.1667	0.4012	82	8	19
HBD	0.108283	0.952084	0.001	0.2	0.448219	0.347165	1	0.448219	0.3556	0.3556	0.3556	1	1	32
KATNBL1	0.226914	-1.22159	0.001	0.2	0.506979	-5	0.408503	0.338332	0.3558	0.5005	0.6243	8	2	10
ZNF536	0.436968	-0.963231	0.001	0.2	2.09303	-1.74766	1	2.09303	0.3558	0.2988	0.295	32	4	10
PPP1R12A	0.19991	1.03904	0.001	0.2	0.447691	0.853682	1	0.447691	0.3561	0.5569	0.4899	9	3	5
NUP153	0.101812	-0.927472	0.001	0.2	0.445987	-0.63447	1	0.445987	0.3561	0.3561	0.3561	24	1	10
MYO3A	0.261964	0.927715	0.001	0.2	0.765434	0.887383	1	0.765434	0.3566	0.3469	0.2942	11	4	8
CCDC27	0.117322	0.984795	0.001	0.2	0.497372	0.653111	1	0.497372	0.3568	0.2624	0.3297	2	1	11
SMIM1	0.117322	0.984795	0.001	0.2	0.497372	0.653111	1	0.497372	0.3568	0.2624	0.3297	1	1	11
IGSF6	0.0932236	-0.893076	0.001	0.2	0.400022	-0.183718	1	0.400022	0.3568	0.3721	0.3581	2	1	104
METTL9	0.0932236	-0.893076	0.001	0.2	0.400022	-0.183718	1	0.400022	0.3568	0.3721	0.3581	2	1	104
KCTD8	0.309196	-0.951073	0.001	0.2	1.3207	-0.811635	1	1.3207	0.3572	0.2348	0.2107	30	5	19
CCDC171	0.379623	0.98244	0.001	0.2	0.654758	0.743337	1	0.654758	0.3575	0.5898	0.5974	32	5	10
"IGSF6,METTL9"	0.11272	-0.968372	0.001	0.2	0.470497	-0.198677	1	0.470497	0.3577	0.3577	0.3577	1	1	105
ZMYM2	0.372475	-0.984949	0.001	0.2	1.02995	-0.804793	1	1.02995	0.3582	0.4131	0.4024	7	4	15
MYC	0.231727	-0.987527	0.001	0.2	0.725143	-0.675512	1	0.725143	0.3584	0.3608	0.3614	6	2	16
GPR107	0.29877	1.07582	0.001	0.2	0.421178	5	0.337677	0.30323	0.359	0.5564	0.6802	12	4	12
ABHD18	0.177894	-1.16688	0.001	0.2	0.732699	-1.25133	1	0.732699	0.3594	0.3594	0.3594	5	1	5
PCDHGB2	0.241618	1.04641	0.001	0.2	1.04534	0.779793	1	1.04534	0.3594	0.274	0.274	6	2	15
SNX32	0.238435	-1.30678	0.001	0.2	0.916002	-1.37041	1	0.916002	0.3597	0.3597	0.3597	1	1	5
HSD17B12	0.300287	0.917571	0.001	0.2	0.651758	0.822457	1	0.651758	0.3597	0.4067	0.4074	16	4	8
KLHL22	0.155671	1.10631	0.001	0.2	0.568379	0.928718	1	0.568379	0.3606	0.3606	0.184	2	1	6
AVL9	0.306542	-0.823585	0.001	0.2	2.14053	-5	1	2.14053	0.3608	0.2361	0.186	12	4	5
WDR7	0.31053	0.845374	0.001	0.2	0.744544	3.93308	0.325791	0.738912	0.3608	0.5355	0.5095	34	5	11
ADGRL3	0.578754	-0.751095	0.001	0.2	1.90323	-0.638488	1	1.90323	0.3608	0.2279	0.1968	59	16	44
ADGRG2	0.103114	-0.932509	0.001	0.2	0.458561	-0.629829	1	0.458561	0.3617	0.3757	0.3756	12	1	13
NTN1	0.323273	-0.839541	0.001	0.2	1.13281	-1.40776	1	1.13281	0.3618	0.4905	0.4905	31	5	7
TERB2	0.267926	1.07835	0.001	0.2	1.11784	1.14313	1	1.11784	0.3621	0.2472	0.2958	7	2	8
DDX60L	0.339778	1.00281	0.001	0.2	1.34233	1.56122	1	1.34233	0.3622	0.3622	0.3622	27	3	6
ST3GAL3	0.333565	0.976036	0.001	0.2	1.18755	1.54444	1	1.18755	0.3623	0.293	0.293	12	3	5
COMMD10	0.351426	0.953405	0.001	0.2	0.549054	0.237013	1	0.549054	0.3625	0.4807	0.4534	28	5	85
PRKCA	0.319466	0.931383	0.001	0.2	0.802197	5	0.257994	0.522421	0.3628	0.3266	0.397	94	10	61
PVRIG	0.201776	-1.2259	0.001	0.2	0.809816	-1.30341	1	0.809816	0.3636	0.3636	0.3636	1	1	5
OR52E6	0.115691	-0.979027	0.001	0.2	0.483571	-0.610124	1	0.483571	0.3639	0.3639	0.3639	1	1	11
WWC3	0.507168	0.91512	0.001	0.2	1.84874	0.610923	1	1.84874	0.3642	0.2863	0.289	72	6	42
TYW1B	0.109077	0.955031	0.001	0.2	0.44768	0.216402	1	0.44768	0.3643	0.3643	0.3643	7	1	83
KIF24	0.361607	1.0415	0.001	0.2	1.09322	1.43094	1	1.09322	0.3648	0.7675	0.7675	12	3	5
NSDHL	0.153244	1.09931	0.001	0.2	0.596016	0.650861	1	0.596016	0.3648	0.3648	0.3648	10	1	12
MAN2B2	0.386554	-1.39457	0.001	0.2	1.21133	-5	0.409856	0.970845	0.3649	0.3158	0.3146	5	4	11
LUZP4	0.191171	0.902801	0.001	0.2	0.772109	0.450683	1	0.772109	0.3651	0.3927	0.3923	10	2	32
HAUS6	0.212341	-1.00325	0.001	0.2	0.829158	-0.660795	1	0.829158	0.3653	0.3462	0.3432	14	2	18
FAAP24	0.386332	-1.04952	0.001	0.2	1.41822	-1.19708	1	1.41822	0.3659	0.2596	0.2596	13	3	11
CATSPERG	0.407551	0.977647	0.001	0.2	1.58568	1.68351	1	1.58568	0.3665	0.2607	0.2607	12	4	6
ZNF83	0.259849	-1.02777	0.001	0.2	0.943631	-1.05331	1	0.943631	0.3665	0.2992	0.3665	20	2	8
LRRTM4	0.413623	0.8247	0.001	0.2	0.794049	0.574155	1	0.794049	0.3671	0.4229	0.3796	33	9	20
CAMK2D	0.329598	-0.850353	0.001	0.2	1.2738	-5	0.639234	1.17684	0.3674	0.3674	0.3674	33	6	7
KLHL32	0.182586	-1.17893	0.001	0.2	0.753779	-1.24726	1	0.753779	0.3677	0.3677	0.3677	27	1	5
MSH6	0.258562	1.0943	0.001	0.2	1.10487	1.1066	1	1.10487	0.368	0.2723	0.2723	37	2	9
AK8	0.115849	-0.97959	0.001	0.2	0.503144	-0.659584	1	0.503144	0.3681	0.3681	0.3681	16	1	11
DCT	0.120864	-0.997128	0.001	0.2	0.541811	-1.08265	1	0.541811	0.3682	0.3682	0.3682	20	1	5
PHKA2	0.139114	-1.05687	0.001	0.2	0.588935	-0.713695	1	0.588935	0.3683	0.3683	0.3683	4	1	13
GALNTL6	0.451065	1.04758	0.001	0.2	2.03845	0.553679	1	2.03845	0.3683	0.1144	0.0736	136	7	57
NEIL3	0.203423	-1.22976	0.001	0.2	0.815147	-1.30004	1	0.815147	0.3685	0.3685	0.3685	7	1	5
RPL9	0.263686	1.357	0.001	0.2	0.984568	1.41514	1	0.984568	0.3686	0.3686	0.2799	1	1	5
KIAA1328	0.300431	-0.959065	0.001	0.2	1.32292	-0.924945	1	1.32292	0.3686	0.3142	0.371	18	3	14
ZNF468	0.181541	0.938422	0.001	0.2	0.38429	0.123802	1	0.38429	0.3689	0.4303	0.4271	2	2	217
MEGF6	0.397819	1.06172	0.001	0.2	1.36458	1.16012	1	1.36458	0.369	0.369	0.369	26	3	10
"ATP5J2-PTCD1,PTCD1"	0.337207	-1.0069	0.001	0.2	1.26324	-0.978101	1	1.26324	0.3693	0.293	0.3172	21	3	16
ZNF101	0.200758	-0.921925	0.001	0.2	0.837125	-0.664607	1	0.837125	0.3693	0.3514	0.3448	8	2	18
CTNNA2	0.61202	0.974718	0.001	0.2	0.456181	0.939801	0.370371	0.180489	0.3694	0.5855	0.6669	226	15	53
KDM4B	0.235437	-0.752309	0.001	0.2	0.676481	-0.911074	1	0.676481	0.3696	0.412	0.4047	9	4	8
TXLNG	0.378668	-1.21274	0.001	0.2	1.39745	-1.58064	1	1.39745	0.3699	0.2445	0.2445	4	2	7
KDM4E	0.172552	-1.15286	0.001	0.2	0.72198	-1.22447	1	0.72198	0.3701	0.3701	0.3701	1	1	5
C18orf54	0.27025	1.07659	0.001	0.2	0.858576	1.00613	1	0.858576	0.3701	0.3621	0.3906	4	2	8
FMR1NB	0.194245	0.90986	0.001	0.2	0.797448	0.521212	1	0.797448	0.3707	0.3178	0.3162	4	2	26
IPCEF1	0.108184	0.951716	0.001	0.2	0.424859	0.802189	1	0.424859	0.3708	0.3708	0.3708	3	1	8
CAGE1	0.426254	-1.10355	0.001	0.2	1.51884	-1.65267	1	1.51884	0.3712	0.2922	0.1622	8	3	6
POR	0.223161	-1.27435	0.001	0.2	0.873749	-1.33679	1	0.873749	0.3716	0.3716	0.3716	15	1	5
COL26A1	0.314531	-0.825715	0.001	0.2	0.000995061	-1.11653	0.268376	0.29495	0.3718	0.7977	0.3975	20	5	245
FER1L6	0.298756	0.951336	0.001	0.2	1.25123	0.900621	1	1.25123	0.3719	0.2148	0.1528	20	3	14
"CDKL5,RS1"	0.137208	1.0509	0.001	0.2	0.526659	0.925034	1	0.526659	0.3721	0.3721	0.2956	1	1	5
RS1	0.137208	1.0509	0.001	0.2	0.526659	0.925034	1	0.526659	0.3721	0.3721	0.2956	4	1	5
AKAP7	0.234049	0.989654	0.001	0.2	0.942549	0.913676	1	0.942549	0.3721	0.3426	0.3328	16	2	10
IZUMO2	0.23473	1.29907	0.001	0.2	0.907162	1.35594	1	0.907162	0.3722	0.3722	0.3722	1	1	5
MICALL1	0.231995	-0.998892	0.001	0.2	0.612037	-0.521505	1	0.612037	0.3724	0.4	0.3532	4	2	22
MYO1E	0.32182	0.958697	0.001	0.2	1.19643	1.54841	1	1.19643	0.3725	0.3725	0.3725	7	3	5
DNAJB13	0.21169	1.24883	0.001	0.2	0.841997	1.31084	1	0.841997	0.3726	0.2481	0.3726	2	1	5
PAAF1	0.21169	1.24883	0.001	0.2	0.841997	1.31084	1	0.841997	0.3726	0.2481	0.3726	1	1	5
EMC7	0.178402	-1.1682	0.001	0.2	0.740535	-1.2407	1	0.740535	0.373	0.373	0.373	4	1	5
KIRREL	0.581504	-1.18589	0.001	0.2	2.02044	-1.80451	1	2.02044	0.3733	0.3182	0.3182	28	4	9
XPR1	0.33671	0.969395	0.001	0.2	1.45108	1.63099	1	1.45108	0.3734	0.3734	0.3734	17	3	6
PPP1R13L	0.167094	0.901246	0.001	0.2	0.791261	0.321244	1	0.791261	0.3736	0.3014	0.2445	2	2	65
DUPD1	0.121144	0.998092	0.001	0.2	0.480109	0.891737	1	0.480109	0.3737	0.3737	0.3737	3	1	5
RIT2	0.343043	1.01044	0.001	0.2	0.807541	0.94051	1	0.807541	0.3737	0.4361	0.4082	17	5	9
ZNF28	0.112138	0.966261	0.001	0.2	0.468044	0.58962	1	0.468044	0.3737	0.3737	0.3737	2	1	12
PARVA	0.203856	-1.23078	0.001	0.2	0.818748	-1.30008	1	0.818748	0.3738	0.2391	0.2919	27	1	5
TAF11	0.0819927	0.844679	0.001	0.2	0.361426	0.527291	1	0.361426	0.3738	0.3738	0.3738	6	1	11
BTBD16	0.192283	1.20311	0.001	0.2	0.784307	1.27058	1	0.784307	0.3741	0.3741	0.2796	5	1	5
PARP4	0.174685	-1.11859	0.001	0.2	0.133892	-0.89353	0.338611	0.208761	0.3744	0.6686	0.6028	18	2	33
C4orf51	0.281064	1.04128	0.001	0.2	1.04257	1.38703	1	1.04257	0.3747	0.3448	0.3188	6	3	6
GRIK4	0.324296	-0.982133	0.001	0.2	1.0907	-5	0.450032	0.325987	0.3748	0.2891	0.4741	69	6	17
STARD6	0.33148	1.14767	0.001	0.2	1.27434	1.5269	1	1.27434	0.3751	0.3751	0.329	5	2	6
HDAC8	0.302774	-0.892634	0.001	0.2	1.0865	-0.792486	1	1.0865	0.3752	0.4429	0.4395	11	4	21
LFNG	0.149263	-1.08766	0.001	0.2	0.643741	-1.1711	1	0.643741	0.3753	0.3753	0.3753	2	1	5
MPHOSPH6	0.17896	-1.16964	0.001	0.2	0.725365	-0.770312	1	0.725365	0.3758	0.2594	0.2594	9	1	12
PCP4	0.373308	0.950575	0.001	0.2	1.40389	0.820766	1	1.40389	0.3758	0.3383	0.3622	31	4	18
ART5	0.167943	-1.1405	0.001	0.2	0.692942	-0.751329	1	0.692942	0.376	0.2866	0.3039	14	1	13
Dec-01	0.337248	0.980358	0.001	0.2	1.18492	1.21779	1	1.18492	0.3763	0.482	0.482	46	3	7
ABCB5	0.29293	0.763668	0.001	0.2	0.958928	5	0.323554	0.739541	0.3765	0.2708	0.379	55	8	13
BCLAF1	0.270121	1.26705	0.001	0.2	0.959721	1.06715	1	0.959721	0.3775	0.3466	0.3575	4	2	8
TMEM87A	0.20591	-1.03832	0.001	0.2	0.715295	-0.800585	1	0.715295	0.3775	0.3995	0.3465	20	2	10
DEFA4	0.09749	0.910422	0.001	0.2	0.409107	0.228246	1	0.409107	0.3775	0.3648	0.3791	3	1	68
GYPB	0.12997	-1.02769	0.001	0.2	0.533497	-0.312834	1	0.533497	0.3778	0.3078	0.3078	2	1	48
PROSER2	0.447823	-1.22838	0.001	0.2	1.83791	-5	0.622173	0.913287	0.3782	0.2756	0.365	8	4	11
ARSE	0.15938	-1.11685	0.001	0.2	0.677957	-1.20379	1	0.677957	0.3783	0.3783	0.3783	8	1	5
TRIO	0.200814	-1.15011	0.001	0.2	0.773849	-5	0.488605	0.559072	0.3785	0.3349	0.5197	28	3	5
CSGALNACT1	0.316451	0.832732	0.001	0.2	1.36929	0.570215	1	1.36929	0.3785	0.2708	0.2639	79	4	37
"NDUFC2,NDUFC2-KCTD14"	0.12173	1.0001	0.001	0.2	0.48208	0.889118	1	0.48208	0.3787	0.3787	0.2757	2	1	5
THRSP	0.12173	1.0001	0.001	0.2	0.48208	0.889118	1	0.48208	0.3787	0.3787	0.2757	1	1	5
CST9L	0.152306	-1.09659	0.001	0.2	0.65403	-1.18427	1	0.65403	0.3787	0.2384	0.3453	1	1	5
PDGFRL	0.180399	-1.17335	0.001	0.2	0.755734	-1.24533	1	0.755734	0.3797	0.3519	0.3496	25	1	6
BCR	0.365058	-1.00961	0.001	0.2	1.68481	-1.62696	1	1.68481	0.3797	0.1593	0.1579	13	3	10
TNFRSF13B	0.185846	-1.18717	0.001	0.2	0.763828	-1.2592	1	0.763828	0.3799	0.3799	0.3799	13	1	5
HIST1H4H	0.165605	-1.13414	0.001	0.2	0.698833	-1.21151	1	0.698833	0.3799	0.2904	0.3119	1	1	5
ANKRD23	0.205252	-1.23403	0.001	0.2	0.822259	-1.29524	1	0.822259	0.38	0.38	0.38	1	1	5
CFLAR	0.165605	-1.13414	0.001	0.2	0.698833	-1.21151	1	0.698833	0.3801	0.3167	0.3167	17	1	5
HTR5A	0.192309	-1.20317	0.001	0.2	0.782328	-1.27245	1	0.782328	0.3801	0.3801	0.3801	4	1	5
MSRA	0.207869	-0.93729	0.001	0.2	0.850244	-0.599827	1	0.850244	0.3806	0.3432	0.3571	94	2	23
ZNF639	0.188817	-1.19458	0.001	0.2	0.783536	-1.26272	1	0.783536	0.3811	0.3811	0.3811	3	1	6
CYP2R1	0.174381	-0.888813	0.001	0.2	0.366204	-0.397708	1	0.366204	0.3814	0.5323	0.5228	3	2	23
KIAA1841	0.163777	-1.12911	0.001	0.2	0.693366	-1.20322	1	0.693366	0.3815	0.3815	0.3815	5	1	5
OR2L13	0.302864	0.820043	0.001	0.2	1.30975	0.97102	1	1.30975	0.3815	0.236	0.2337	10	4	12
FBLN7	0.20877	-1.24216	0.001	0.2	0.832402	-1.30369	1	0.832402	0.3816	0.3816	0.3816	13	1	5
LETM1	0.252374	-0.933465	0.001	0.2	0.99293	-1.31911	1	0.99293	0.3819	0.3819	0.3819	5	3	7
RSRC1	0.337221	1.01625	0.001	0.2	0.557664	5	0.401608	0.474574	0.3819	0.4805	0.6741	30	5	8
AP1B1	0.130184	0.834864	0.001	0.2	0.208258	0.496756	1	0.208258	0.3823	0.6403	0.7008	13	2	7
LRRC47	0.171171	0.865001	0.001	0.2	0.535549	0.663138	1	0.535549	0.3825	0.3277	0.3863	4	2	12
ST18	0.207489	-0.654321	0.001	0.2	0.713723	-0.926151	1	0.713723	0.3828	0.3352	0.3455	19	5	9
RRM1	0.225685	-0.976616	0.001	0.2	0.64986	-0.742945	1	0.64986	0.3829	0.3796	0.4114	8	2	12
DDA1	0.362967	-0.933858	0.001	0.2	0.850918	-0.601365	1	0.850918	0.3831	0.4656	0.4824	6	4	22
ZNF883	0.10285	-0.931489	0.001	0.2	0.443997	-0.569178	1	0.443997	0.3833	0.3833	0.3833	2	1	12
ARGFX	0.155221	1.10502	0.001	0.2	0.610428	0.626215	1	0.610428	0.3835	0.3431	0.3651	3	1	13
FBXO40	0.155221	1.10502	0.001	0.2	0.610428	0.626215	1	0.610428	0.3835	0.3431	0.3651	8	1	13
ESRRG	0.341729	-0.866281	0.001	0.2	1.02167	-5	0.593504	0.317549	0.3835	0.3362	0.4911	39	5	14
GIP	0.146079	-1.07817	0.001	0.2	0.634505	-1.15015	1	0.634505	0.3836	0.3197	0.3197	8	1	5
AFAP1	0.401701	1.05619	0.001	0.2	1.65347	1.73898	1	1.65347	0.3844	0.2844	0.2844	40	3	6
WDR27	0.480445	1.04009	0.001	0.2	1.07729	0.987858	1	1.07729	0.3845	0.4273	0.4041	19	5	10
PCDH15	0.367866	0.783387	0.001	0.2	0.553851	0.429786	1	0.553851	0.3845	0.4823	0.395	92	12	25
KIAA1586	0.0979618	0.912308	0.001	0.2	0.412399	0.173825	1	0.412399	0.3845	0.3845	0.3845	1	1	116
STARD8	0.393964	1.22917	0.001	0.2	0.562516	4.52583	0.365833	0.123342	0.385	0.6333	0.76	13	4	14
MSH4	0.242282	0.984059	0.001	0.2	0.314784	0.469459	1	0.314784	0.3866	0.6571	0.5992	6	3	12
CDH3	0.372817	1.04229	0.001	0.2	0.702308	0.560568	0.966536	0.702289	0.3866	0.4596	0.4518	49	7	20
MYO5B	0.219542	-1.01543	0.001	0.2	0.569824	-5	0.383789	0.458668	0.3871	0.3705	0.3705	28	5	6
ZBTB20	0.38012	-0.822358	0.001	0.2	2.6754	-5	1	2.6754	0.3873	0.1909	0.1817	38	5	7
MICAL3	0.187963	0.896543	0.001	0.2	0.633897	0.767594	1	0.633897	0.3876	0.3807	0.3876	43	2	10
HIP1	0.201302	-0.936837	0.001	0.2	0.912055	-0.760705	1	0.912055	0.388	0.2635	0.1978	32	2	15
SLC6A3	0.583933	-0.562046	0.001	0.2	1.70567	-0.192268	1	1.70567	0.3883	0.241	0.2167	154	45	414
ZSWIM4	0.272263	-1.19615	0.001	0.2	0.892076	-5	0.518149	0.782705	0.3902	0.3902	0.4953	7	3	5
"ZNF761,ZNF765-ZNF761"	0.0845614	0.856124	0.001	0.2	0.362488	0.119629	1	0.362488	0.3907	0.3579	0.3603	1	1	220
PRDM1	0.160995	1.12138	0.001	0.2	0.684627	1.18306	1	0.684627	0.3908	0.3908	0.349	3	1	5
SUMF1	0.269478	-0.910239	0.001	0.2	1.19212	-0.718882	1	1.19212	0.391	0.3001	0.2966	45	3	22
PRDM5	0.360889	1.07601	0.001	0.2	1.22023	1.49555	1	1.22023	0.3911	0.3368	0.3368	31	3	6
LRRC7	0.190363	-0.788333	0.001	0.2	0.560796	-0.828493	1	0.560796	0.3913	0.5774	0.5587	6	3	8
DEFA6	0.111454	0.96377	0.001	0.2	0.452405	0.531779	1	0.452405	0.3913	0.347	0.3201	1	1	14
HDAC9	0.477004	-0.891812	0.001	0.2	1.27876	-5	0.32118	0.70863	0.3915	0.3247	0.4213	104	13	32
ZNF138	0.0999073	0.92002	0.001	0.2	0.411372	0.817337	1	0.411372	0.3916	0.6514	0.6514	4	1	5
FAM189A2	0.23289	-1.26192	0.001	0.2	0.883388	-1.02505	1	0.883388	0.3916	0.3916	0.3916	13	2	8
ZNF813	0.0926306	0.890623	0.001	0.2	0.392132	0.122531	1	0.392132	0.3917	0.3673	0.3607	13	1	227
DGCR6	0.083103	0.849655	0.001	0.2	-0.105361	-5	0.1	-18.4207	0.392	1	1	1	1	487
PRODH	0.083103	0.849655	0.001	0.2	-0.105361	-5	0.1	-18.4207	0.392	1	1	1	1	487
GAB4	0.172309	0.863337	0.001	0.2	0.661417	0.544448	1	0.661417	0.3925	0.4539	0.4379	4	2	19
IDI1	0.13608	-1.04734	0.001	0.2	0.599193	-1.11931	1	0.599193	0.3926	0.3926	0.3926	3	1	5
ESRRB	0.14415	-1.07235	0.001	0.2	0.627957	-1.14396	1	0.627957	0.3929	0.322	0.3929	31	1	5
CATSPERB	0.286783	-1.32388	0.001	0.2	0.806934	-0.695094	0.976226	0.806837	0.3941	0.3888	0.3618	51	3	16
EPM2A	0.149761	-0.696926	0.001	0.2	1.22349	-5	1	1.22349	0.3942	0.3942	0.3942	8	3	5
OR7G3	0.128025	-1.0213	0.001	0.2	0.537837	-0.611144	1	0.537837	0.3947	0.3947	0.3947	4	1	13
"ATM,C11orf65"	0.36802	1.1056	0.001	0.2	0.628774	1.50422	0.563981	0.532713	0.395	0.5008	0.5008	20	4	12
ACSM2A	0.211373	1.24811	0.001	0.2	0.767982	1.04339	1	0.767982	0.396	0.396	0.3646	2	1	6
EGFLAM	0.304605	-0.924002	0.001	0.2	1.07509	-1.06187	1	1.07509	0.3964	0.3246	0.3338	36	5	10
HTR2C	0.285025	0.919138	0.001	0.2	1.37161	0.150587	1	1.37161	0.3964	0.2358	0.2332	15	4	521
CCDC178	0.834481	1.09163	0.001	0.2	1.84185	0.697187	1	1.84185	0.3966	0.4423	0.4271	110	10	33
B4GALNT2	0.152363	0.865318	0.001	0.2	0.403331	0.446546	1	0.403331	0.3969	0.4159	0.3798	17	2	17
USP49	0.213014	-0.767074	0.001	0.2	0.627957	-1.14396	1	0.627957	0.397	0.4253	0.3965	14	4	5
SAMSN1	0.343448	-0.937433	0.001	0.2	0.915681	-0.791483	1	0.915681	0.3971	0.4475	0.453	12	4	13
SIPA1L1	0.522017	1.08949	0.001	0.2	1.91285	1.85736	1	1.91285	0.3972	0.3972	0.3972	10	4	6
DSEL	0.190354	-1.19838	0.001	0.2	0.805115	-1.25737	1	0.805115	0.3972	0.3972	0.275	2	1	6
WDR62	0.312401	-0.970059	0.001	0.2	1.24462	-1.47935	1	1.24462	0.3972	0.3972	0.4685	7	3	7
ZNRF3	0.311136	-0.779753	0.001	0.2	0.987809	-5	0.492899	0.614974	0.3974	0.2896	0.4763	25	8	12
FAM13A	0.336707	1.0852	0.001	0.2	0.885811	1.06296	1	0.885811	0.3975	0.3297	0.3297	48	4	7
CA5B	0.260317	0.877484	0.001	0.2	1.09602	0.697238	1	1.09602	0.3979	0.3597	0.3597	6	3	19
NLGN1	0.354924	0.779753	0.001	0.2	0.710229	0.506976	1	0.710229	0.3979	0.4242	0.3823	70	8	25
DIS3L2	0.286279	-0.93212	0.001	0.2	0.782072	-5	0.544638	0.0333302	0.398	0.418	0.86	6	4	22
